,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,post_release_bugs,pre_release_bugs,authors,churn_metric,change_metric
26,0,0,0,0,0,0,0,0,1,0,1,0,5,5,0,5,0,0,0,5,117,11,19,18,1,87,13,14,14,0,0,0,0,0,0,4.58,0,0,0,0,0,0,7,1,5
27,1,1,1,1,8,0,3,4,1,1,1,6,6,5,0,6,0,2,0,4,94,11,29,13,9,54,13,21,13,8,2,2,2,1,1,1.86,7,7,7,6,1,2,8,1,7
28,2,2,3,1,25,0,19,5,4,0,5,13,13,13,7,13,0,0,2,11,405,30,260,90,155,116,134,176,82,94,11,11,13,1,2,0.45,38,38,42,13,4,7,22,1,20
29,1,1,1,1,13,0,5,7,1,0,4,9,9,9,2,9,0,1,1,7,196,19,76,40,27,101,35,51,32,19,4,4,4,4,3,1.33,14,14,14,12,1,2,10,1,8
30,1,1,1,1,11,0,6,5,1,3,7,13,13,10,5,13,0,2,2,9,218,23,110,48,59,85,66,86,45,41,4,4,5,1,2,0.77,19,19,23,13,2,1,5,1,5
31,2,2,2,1,10,0,9,0,1,0,0,4,4,4,2,4,0,0,0,4,84,11,56,28,24,17,25,35,21,14,6,6,6,1,3,0.3,9,9,9,4,0,0,1,3,1
32,2,2,2,1,14,0,10,3,4,7,7,21,21,14,11,21,10,0,0,11,432,36,283,87,162,113,134,194,76,118,8,8,11,5,4,0.4,55,55,60,25,4,5,23,1,15
33,2,2,2,1,15,0,10,4,1,7,0,7,7,0,0,7,2,0,0,5,157,11,94,46,39,52,50,68,41,27,4,4,4,3,3,0.55,16,16,18,9,2,4,12,1,12
34,1,1,1,1,5,0,3,1,1,0,0,3,3,3,1,3,0,0,1,2,53,7,24,15,5,22,12,16,11,5,1,1,1,1,0,0.92,3,3,3,3,0,0,4,1,4
35,1,1,1,1,8,0,5,2,2,0,1,9,10,10,4,10,0,0,4,6,142,12,73,35,27,57,34,48,27,21,3,3,3,1,2,0.78,13,13,13,9,2,2,5,1,5
36,2,2,2,1,16,0,10,6,1,0,1,5,5,5,1,5,0,0,2,3,117,9,62,25,35,46,34,48,25,23,5,5,5,4,3,0.74,13,13,14,8,0,0,7,1,5
37,1,1,1,1,8,0,3,5,1,0,1,1,1,1,0,1,0,0,0,1,31,3,7,4,2,21,3,5,4,1,1,1,1,1,0,3,1,1,1,1,0,0,3,1,1
38,1,1,1,1,4,0,1,3,1,0,0,1,4,4,0,4,0,0,0,4,63,5,14,13,0,44,8,10,10,0,1,1,1,1,0,3.14,1,1,1,1,1,1,3,6,3
39,2,2,2,1,15,0,12,3,3,0,14,18,18,18,10,18,0,7,3,8,511,36,301,135,175,176,163,202,105,97,6,6,7,1,3,0.58,38,38,43,18,3,3,10,2,10
40,1,1,1,1,3,0,3,0,1,1,3,1,1,0,0,1,0,0,0,1,55,6,17,11,7,32,7,9,8,1,1,1,1,1,0,1.88,1,1,1,1,0,1,9,1,1
41,1,1,1,1,6,0,6,0,3,7,1,10,10,3,1,10,0,0,0,10,122,16,90,37,45,16,51,66,36,30,3,3,3,1,1,0.18,13,13,13,10,0,2,7,1,4
42,1,1,1,1,9,0,9,0,5,1,1,21,21,20,8,21,0,2,14,5,297,33,247,109,134,21,157,197,102,95,4,4,4,1,2,0.09,33,33,33,21,0,5,13,1,10
43,1,1,1,1,12,1,10,0,1,0,0,6,6,6,0,6,0,0,0,6,118,21,83,43,51,15,56,64,36,28,3,3,3,1,1,0.18,8,8,8,6,0,1,4,1,5
44,1,1,1,1,8,0,8,0,5,1,0,15,15,14,1,15,0,1,0,14,165,15,136,57,78,15,75,92,51,41,1,1,1,1,1,0.11,15,15,15,15,0,2,13,1,11
45,1,1,1,1,8,0,8,0,1,0,0,8,8,8,0,8,0,1,0,7,106,12,81,36,46,13,44,55,29,26,1,1,1,1,1,0.16,8,8,8,8,0,1,6,1,5
46,1,1,1,1,14,0,11,1,2,0,0,6,6,6,0,6,0,0,2,4,115,12,81,29,49,22,46,57,24,33,3,3,3,1,1,0.27,10,10,10,6,0,0,1,1,2
47,1,1,1,1,23,1,21,0,9,4,6,38,38,34,0,38,0,4,0,34,976,111,843,256,651,31,472,545,218,327,5,5,9,1,3,0.04,55,55,60,38,2,9,39,1,24
48,1,1,1,1,8,0,8,0,1,0,0,1,1,1,0,1,0,0,0,1,30,3,14,6,6,13,9,11,5,6,1,1,1,1,0,0.93,1,1,1,1,0,2,6,1,4
49,1,1,1,1,15,1,13,0,2,0,0,16,16,16,1,16,0,0,3,13,305,41,242,100,155,25,147,176,88,88,3,3,3,1,1,0.1,29,29,29,16,1,4,14,1,12
50,1,1,1,1,10,1,9,0,1,0,0,7,7,7,0,7,0,1,0,6,117,20,84,41,49,13,50,62,35,27,1,1,1,1,1,0.15,7,7,7,7,0,1,5,1,4
51,1,1,1,1,3,0,3,0,1,0,0,4,4,4,2,4,0,0,0,4,55,8,31,23,6,16,15,20,16,4,1,1,1,1,0,0.52,4,4,4,4,0,1,3,3,1
52,1,1,1,1,8,0,4,4,1,1,0,1,1,0,0,1,0,0,0,1,33,2,11,8,1,20,4,6,5,1,1,1,1,1,0,1.82,1,1,1,1,0,1,1,3,1
53,4,4,4,1,24,0,22,2,1,0,0,4,4,4,0,4,0,0,0,4,127,9,98,24,73,22,56,68,20,48,13,13,13,1,1,0.22,18,18,18,4,0,1,1,3,1
54,1,1,1,1,23,1,22,0,1,0,0,1,1,1,0,1,0,0,0,1,51,5,33,20,19,13,23,25,17,8,1,1,1,1,0,0.39,1,1,1,1,0,0,1,3,1
55,2,2,2,1,28,1,27,0,1,0,0,1,1,1,0,1,0,0,0,1,55,4,35,14,22,16,24,27,12,15,2,2,2,1,1,0.46,2,2,2,1,0,0,1,2,1
56,1,1,1,1,8,0,8,0,1,0,0,8,8,8,0,8,0,3,0,5,115,14,82,28,48,23,43,54,21,33,2,2,2,1,1,0.28,10,10,10,8,3,3,14,1,8
57,2,2,2,1,14,0,12,1,1,0,2,7,7,7,0,7,0,1,0,6,162,13,120,52,71,29,59,78,45,33,3,3,3,1,2,0.24,15,15,15,7,1,3,9,1,9
58,1,1,1,1,40,3,36,2,1,0,0,1,1,1,0,1,0,0,0,1,63,6,43,17,32,15,34,37,15,22,1,1,1,1,1,0.35,1,1,1,1,0,0,4,9,4
59,1,1,1,1,15,1,14,0,2,0,0,3,3,3,2,3,0,0,1,2,79,11,55,21,35,14,37,43,17,26,1,1,1,1,1,0.25,3,3,3,3,0,0,1,4,2
60,1,1,1,1,9,0,9,0,2,0,0,12,12,12,2,12,0,1,0,11,163,16,129,59,78,22,72,91,49,42,5,5,5,1,1,0.17,21,21,21,12,0,0,4,1,4
61,1,1,1,1,14,0,14,0,1,0,0,1,1,1,0,1,0,0,0,1,38,3,22,14,11,13,15,17,12,5,1,1,1,1,0,0.59,1,1,1,1,0,0,1,4,2
62,2,2,2,1,37,1,34,1,1,0,0,6,6,6,1,6,0,1,0,5,270,19,228,74,190,26,172,191,69,122,7,7,7,1,2,0.11,15,15,15,6,2,2,5,1,5
63,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,20,0,3,2,0,17,0,2,2,0,1,1,1,1,0,5.67,1,1,1,1,1,1,2,3,1
64,1,1,1,1,7,0,3,4,1,0,1,1,1,1,0,1,0,0,0,1,40,3,11,8,2,26,5,7,6,1,1,1,1,1,0,2.36,1,1,1,1,0,0,5,1,1
65,2,2,2,1,13,1,10,1,2,1,5,4,4,3,0,4,1,1,0,2,106,15,64,30,32,27,31,44,24,20,6,6,6,1,1,0.42,11,11,11,4,3,2,14,1,8
66,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,34,5,9,8,0,20,5,6,6,0,0,0,0,0,0,2.22,0,0,0,0,0,0,6,1,2
67,2,2,2,1,14,0,9,5,17,15,13,160,160,147,33,162,25,19,3,115,2951,228,1674,548,984,1063,778,1197,513,684,33,33,37,14,5,0.64,381,379,409,238,16,39,170,1,116
68,1,1,1,1,3,0,3,0,1,0,0,4,4,4,1,4,0,0,0,4,53,9,22,13,4,22,8,13,9,4,1,1,1,1,0,1,4,4,4,4,0,0,6,1,2
69,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,57,8,8,7,0,41,5,6,6,0,0,0,0,0,0,5.12,0,0,0,0,1,1,5,1,2
70,2,2,2,1,12,0,10,2,2,0,1,11,13,13,8,13,1,0,1,11,254,27,149,56,80,78,73,102,46,56,6,6,6,3,2,0.52,24,24,24,13,3,3,12,1,11
71,1,1,1,1,8,0,5,3,1,1,1,7,7,6,3,7,0,1,0,6,104,14,48,18,22,42,24,34,14,20,3,3,3,1,1,0.88,9,9,9,7,0,0,4,1,1
72,2,2,3,1,18,1,16,0,1,0,3,9,9,9,0,9,0,6,2,1,238,31,171,52,118,36,76,98,42,56,7,7,17,1,5,0.21,21,21,31,9,0,2,10,1,9
73,1,1,1,1,5,0,3,1,1,0,0,6,6,6,3,6,0,0,0,6,70,10,34,19,8,26,17,24,16,8,1,1,1,1,0,0.76,6,6,6,6,0,0,2,5,2
74,2,2,2,1,11,1,9,1,2,1,0,3,3,2,3,3,0,0,0,3,71,11,40,20,17,20,20,31,20,11,5,5,6,1,2,0.5,7,7,8,3,0,0,5,1,2
75,2,2,2,1,12,0,9,4,1,0,2,2,2,2,0,2,0,0,0,2,64,8,30,16,14,29,16,21,12,9,3,3,3,1,2,0.97,4,4,4,2,0,1,4,8,4
76,1,1,1,1,3,0,3,0,1,0,0,7,7,7,5,7,0,0,0,7,66,9,36,17,11,21,18,26,15,11,1,1,1,1,0,0.58,7,7,7,7,0,0,1,3,1
77,1,1,1,1,6,0,4,1,1,1,0,10,8,9,5,10,1,0,0,9,106,14,55,23,24,37,26,40,21,19,3,3,3,3,2,0.67,14,14,14,12,0,2,9,1,9
78,4,4,4,1,26,0,19,6,1,3,1,3,8,5,0,8,0,1,0,7,174,15,84,41,43,75,43,57,36,21,6,6,6,1,4,0.89,12,12,12,3,0,1,15,2,15
79,2,2,2,1,13,0,10,2,1,0,0,42,42,42,18,42,0,17,0,25,717,64,527,167,309,133,251,350,122,228,13,13,16,6,4,0.25,100,100,105,56,2,2,16,3,17
80,1,1,1,1,10,0,8,2,1,0,0,18,18,18,13,18,0,5,0,13,292,27,186,66,93,81,92,126,47,79,5,5,8,1,2,0.44,32,32,35,18,1,1,12,2,12
81,1,1,1,1,4,0,3,0,1,2,1,10,8,8,5,10,1,0,0,9,90,12,49,19,20,29,18,30,16,14,4,4,4,4,2,0.59,13,13,13,13,0,0,1,2,1
82,1,1,1,1,7,0,5,1,1,5,1,5,5,0,0,5,0,0,0,5,77,10,42,20,15,25,19,28,18,10,2,2,2,1,1,0.6,8,8,8,5,1,1,5,7,5
83,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,72,6,13,12,0,53,8,9,9,0,0,0,0,0,0,4.08,0,0,0,0,0,0,4,5,4
84,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,71,6,13,12,0,52,8,9,9,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,4
85,1,1,1,1,7,0,6,1,2,0,1,12,12,12,6,12,0,1,0,11,165,20,111,56,42,34,49,68,40,28,3,3,3,1,2,0.31,18,18,19,12,0,0,4,6,4
86,1,1,1,1,6,0,5,1,2,0,1,13,13,13,5,13,0,1,1,11,164,20,110,57,41,34,49,69,41,28,3,3,3,1,2,0.31,18,18,18,13,0,0,10,1,10
87,1,1,1,1,10,0,5,4,4,8,4,17,20,16,9,24,2,9,1,12,287,32,149,72,66,106,77,100,57,43,4,4,6,1,1,0.71,23,23,26,17,1,1,7,1,7
88,1,1,1,1,7,0,2,4,1,0,1,4,4,4,0,4,0,0,0,4,60,6,15,7,4,39,5,10,7,3,1,1,1,1,0,2.6,4,4,4,4,0,0,1,2,1
89,2,2,2,1,12,0,12,0,6,0,0,11,11,11,4,11,1,0,0,10,174,14,136,44,78,24,53,79,34,45,4,4,4,3,2,0.18,23,23,23,17,0,0,2,3,2
90,3,3,3,1,16,0,14,1,3,0,7,32,32,32,11,32,2,15,2,13,701,47,549,162,333,105,253,355,132,223,11,11,11,7,4,0.19,98,98,103,46,4,14,32,2,26
91,1,1,1,1,9,0,7,2,4,4,10,41,49,45,14,49,0,1,7,41,610,59,360,138,187,192,186,265,124,141,9,9,9,3,4,0.53,72,72,75,43,5,5,33,2,29
92,1,1,1,1,13,0,7,6,5,3,3,19,23,20,5,23,0,1,4,18,420,37,183,103,82,200,88,113,72,41,2,2,2,1,1,1.09,22,22,22,19,3,4,20,4,20
93,1,1,1,1,11,0,5,5,3,1,1,4,5,4,0,5,0,1,0,4,115,15,40,26,9,60,11,18,14,4,2,2,2,1,0,1.5,5,5,5,4,3,3,5,1,6
94,1,1,1,1,3,0,3,0,2,0,0,17,17,17,2,17,0,0,2,15,129,22,82,44,19,25,25,44,25,19,1,1,1,1,0,0.3,17,17,17,17,0,0,4,7,4
95,3,3,3,2,20,0,15,4,1,2,2,2,3,1,1,3,0,0,0,3,103,10,60,31,26,33,27,38,24,14,4,4,4,3,3,0.55,7,7,7,4,0,2,5,1,5
96,3,3,3,2,16,0,14,1,6,1,11,23,25,24,12,25,0,2,3,20,518,48,417,102,285,54,194,276,90,186,24,24,31,20,4,0.13,76,76,83,52,3,6,19,4,20
97,2,2,2,1,9,0,9,0,2,0,1,12,12,12,3,12,0,1,0,11,182,17,143,64,69,23,70,100,50,50,4,4,4,3,3,0.16,27,27,27,14,0,8,28,1,8
98,2,2,2,1,14,0,13,1,9,8,16,49,49,41,9,49,1,16,0,32,922,78,759,315,458,86,344,468,240,228,10,10,14,3,5,0.11,117,117,123,51,17,11,69,2,71
99,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,62,7,35,34,29,20,30,31,31,0,0,0,0,0,0,0.57,0,0,0,0,0,1,5,1,7
100,1,1,1,1,7,0,7,0,17,1,1,39,40,39,2,40,2,3,0,35,347,31,289,93,143,27,87,150,75,75,6,6,6,4,3,0.09,57,57,57,44,6,6,17,4,17
101,2,1,2,1,14,0,9,4,7,0,2,17,16,18,13,18,0,2,0,16,350,27,196,75,98,130,82,119,60,59,10,8,10,4,4,0.66,35,33,36,20,2,2,11,2,11
102,1,1,2,1,9,0,5,3,1,2,3,5,7,5,1,7,0,2,1,4,119,13,57,28,24,49,28,39,23,16,2,2,3,1,1,0.86,8,8,10,5,0,0,4,6,4
103,2,2,2,1,8,0,8,0,1,0,2,7,7,7,6,7,0,1,1,5,130,20,89,40,43,21,50,65,35,30,3,3,3,1,2,0.24,14,14,14,7,1,1,6,1,6
104,2,2,2,1,16,0,9,6,3,8,5,55,72,64,5,72,1,2,2,67,1206,94,620,241,318,502,231,356,167,189,25,25,25,4,3,0.81,120,120,130,63,3,7,47,1,33
105,1,1,1,1,3,0,3,0,1,0,0,7,7,7,2,7,0,0,0,7,72,11,41,24,10,20,18,26,17,9,1,1,1,1,0,0.49,7,7,7,7,0,0,6,1,2
106,1,1,1,1,5,0,5,0,3,0,0,9,14,14,5,14,0,2,0,12,118,15,72,29,28,31,36,53,27,26,4,4,5,1,2,0.43,14,14,15,9,0,0,4,5,4
107,1,1,1,1,8,0,5,2,1,0,1,22,22,22,7,22,0,0,0,22,253,26,143,44,68,89,61,95,37,58,5,5,5,1,1,0.62,32,32,32,22,4,4,17,1,12
108,1,1,1,1,8,0,6,1,1,0,0,9,9,9,0,9,0,0,0,9,129,16,76,30,31,37,30,47,19,28,5,5,6,3,2,0.49,16,16,17,11,0,1,11,1,7
109,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,54,2,6,5,0,46,4,5,5,0,0,0,0,0,0,7.67,0,0,0,0,1,1,5,1,5
110,7,7,7,4,38,0,34,4,1,2,0,2,2,0,0,2,0,1,0,1,113,7,80,23,50,26,37,52,18,34,11,11,11,5,5,0.33,14,14,14,8,0,0,2,3,1
111,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,41,4,10,9,0,27,5,6,6,0,0,0,0,0,0,2.7,0,0,0,0,0,0,1,3,1
112,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,40,4,10,9,0,26,5,6,6,0,0,0,0,0,0,2.6,0,0,0,0,0,0,1,3,1
113,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,36,3,8,7,0,25,4,5,5,0,0,0,0,0,0,3.12,0,0,0,0,0,0,2,9,2
114,1,1,1,1,3,0,3,0,1,0,1,2,2,2,1,2,0,0,0,2,40,5,17,11,4,18,9,12,9,3,1,1,1,1,0,1.06,2,2,2,2,0,0,5,1,1
115,1,1,1,1,10,0,7,2,5,3,4,49,49,46,13,49,1,4,4,40,671,71,461,183,238,151,181,274,120,154,7,7,9,3,2,0.33,88,88,94,55,4,10,40,1,27
116,1,1,1,1,11,0,8,2,3,3,4,36,36,33,10,36,0,5,4,27,531,52,358,146,183,132,147,216,98,118,7,7,9,3,3,0.37,66,66,70,40,3,5,27,1,15
117,0,0,0,0,0,0,0,0,1,0,89,0,0,0,0,0,0,0,0,0,296,43,164,163,89,91,93,94,94,0,0,0,0,0,0,0.55,0,0,0,0,3,7,83,1,70
118,0,0,0,0,0,0,0,0,1,0,118,0,0,0,0,0,0,0,0,0,365,23,189,188,118,156,120,121,121,0,0,0,0,0,0,0.83,0,0,0,0,4,4,79,1,80
119,1,1,1,1,6,0,5,1,2,1,5,33,33,32,16,33,0,2,0,31,339,43,219,87,110,77,118,167,75,92,4,4,4,4,2,0.35,49,49,49,39,1,1,14,1,10
120,1,1,2,1,8,0,5,2,1,3,0,7,5,4,7,7,1,1,0,5,174,16,59,27,25,99,22,33,18,15,4,4,5,1,2,1.68,13,13,16,7,1,2,16,1,9
121,2,2,2,1,9,0,8,1,1,1,1,15,15,14,5,15,0,1,3,11,219,29,158,51,87,37,73,104,44,60,8,8,8,1,2,0.23,30,30,30,15,0,5,14,1,8
122,1,1,1,1,10,0,6,3,2,1,0,16,16,15,6,16,0,0,3,13,250,33,134,46,63,83,54,86,38,48,4,4,4,1,3,0.62,28,28,28,16,0,1,16,1,12
123,1,1,1,1,6,0,6,0,1,2,0,8,8,6,4,8,0,3,0,5,91,14,59,20,35,19,31,47,21,26,5,5,5,3,2,0.32,15,15,15,10,0,0,1,1,1
124,1,1,1,1,5,0,4,0,1,0,0,28,28,28,1,28,0,0,1,27,242,34,178,90,57,36,67,100,47,53,4,4,4,1,2,0.2,32,32,32,28,3,2,23,1,15
125,2,2,2,1,9,0,8,1,3,2,4,17,19,17,5,19,1,5,1,12,270,29,186,72,93,55,79,117,55,62,5,5,5,4,4,0.3,39,39,40,22,6,19,49,1,10
126,1,1,1,1,3,0,3,0,1,0,1,2,2,2,0,2,0,0,0,2,41,6,15,10,3,20,7,10,8,2,1,1,1,1,0,1.33,2,2,2,2,0,1,1,3,1
127,1,1,1,1,9,0,6,2,1,0,1,16,16,16,1,16,0,0,0,16,233,21,141,61,56,71,40,68,30,38,3,3,3,3,2,0.5,27,27,28,18,0,2,23,1,14
128,1,1,1,1,6,0,5,1,2,0,0,15,15,15,3,15,0,0,0,15,154,19,102,42,36,39,36,60,28,32,2,2,2,1,1,0.38,22,22,22,15,1,1,15,1,10
129,1,1,1,1,3,0,3,0,1,0,1,1,1,1,0,1,1,0,0,0,34,4,11,8,2,19,5,7,6,1,1,1,1,1,0,1.73,1,1,1,1,0,0,5,1,1
130,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,43,5,8,7,3,30,4,5,5,0,0,0,0,0,0,3.75,0,0,0,0,2,2,4,8,4
131,2,2,2,1,16,0,9,6,1,2,3,20,22,20,11,22,0,5,7,10,495,45,236,87,129,220,124,168,68,100,7,7,7,6,4,0.93,51,51,55,33,0,2,14,1,7
132,1,1,1,1,9,0,9,0,1,0,0,3,6,6,0,6,0,0,0,6,91,8,49,29,16,34,20,28,17,11,3,3,3,1,2,0.69,5,5,5,3,0,0,11,1,5
133,4,4,4,1,30,0,18,11,1,1,0,2,3,2,0,3,0,0,0,3,113,7,48,20,27,58,24,31,17,14,6,6,6,1,3,1.21,8,8,9,2,0,0,4,1,4
134,1,1,2,1,10,0,6,3,1,2,1,14,16,14,4,16,1,2,9,4,240,26,115,44,55,99,62,86,38,48,4,4,5,1,2,0.86,25,25,29,14,1,3,17,1,14
135,1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,43,7,15,10,2,21,6,9,7,2,1,1,1,1,0,1.4,2,2,2,2,0,1,8,1,1
136,1,1,2,1,6,0,5,0,1,0,0,3,6,6,0,6,0,0,0,6,63,9,32,18,9,22,15,21,14,7,3,3,5,3,1,0.69,5,5,7,5,0,0,7,1,3
137,1,1,1,1,19,0,8,10,44,16,8,127,127,111,10,127,3,7,4,113,2577,106,1001,352,572,1479,363,547,279,268,5,5,7,4,3,1.48,179,179,186,130,8,24,98,1,55
138,1,1,1,1,9,0,5,3,1,0,0,8,8,8,6,8,0,0,0,8,124,12,60,27,29,52,41,50,23,27,1,1,1,1,0,0.87,8,8,8,8,0,0,9,1,9
139,1,1,1,1,9,0,6,3,1,0,0,31,31,31,11,31,0,0,3,28,395,37,220,75,110,138,110,153,56,97,6,6,8,4,1,0.63,48,48,51,34,4,3,37,1,26
140,1,1,1,1,13,0,6,6,21,31,12,216,229,198,35,229,16,8,15,190,3312,284,1529,546,747,1534,546,893,427,466,14,14,15,6,3,1,331,331,352,243,20,37,174,1,123
141,7,7,7,4,51,0,35,16,1,0,0,1,3,3,0,3,0,0,0,3,112,6,46,16,26,60,21,28,13,15,7,7,7,4,3,1.3,7,7,7,4,0,1,4,1,4
142,3,3,3,1,24,0,16,6,2,49,2,49,49,0,0,49,1,10,0,38,1322,91,853,238,543,380,361,545,186,359,12,12,15,6,6,0.45,179,179,192,92,5,18,65,1,50
143,1,1,1,1,4,0,3,1,1,0,0,79,79,79,2,79,0,0,7,72,614,88,402,223,97,128,105,189,101,88,3,3,3,1,2,0.32,83,83,83,79,3,14,61,1,47
144,1,1,1,1,4,0,4,0,1,0,0,53,53,53,1,53,0,0,2,51,374,58,289,161,74,30,92,146,74,72,1,1,1,1,0,0.1,53,53,53,53,5,1,30,1,20
145,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,45,6,13,12,5,28,9,10,10,0,0,0,0,0,0,2.15,0,0,0,0,0,0,7,1,2
146,1,1,1,1,4,0,4,0,2,0,0,13,13,13,8,13,0,0,0,13,131,17,90,42,33,25,49,63,33,30,1,1,1,1,0,0.28,13,13,13,13,2,2,12,1,8
147,2,2,2,1,9,0,7,1,4,2,8,25,25,23,5,25,2,9,7,7,368,40,248,82,131,80,110,181,82,99,10,10,10,4,4,0.32,59,59,59,28,4,17,59,1,19
148,2,2,3,1,12,0,10,1,4,1,13,7,7,6,3,7,0,0,6,1,216,21,149,65,91,46,63,83,50,33,5,5,8,1,2,0.31,18,18,23,7,0,6,16,1,4
149,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,76,9,40,21,12,27,22,29,17,12,1,1,1,1,0,0.68,6,6,6,6,0,0,6,1,2
150,1,1,1,1,6,0,6,0,1,0,0,3,3,3,2,3,1,0,0,2,64,9,35,20,10,20,18,24,16,8,2,2,2,1,1,0.57,5,5,5,3,2,2,8,1,4
151,1,1,1,1,3,0,3,0,1,0,0,3,3,3,1,3,2,0,1,0,51,8,22,15,3,21,11,15,12,3,1,1,1,1,0,0.95,3,3,3,3,0,0,5,1,1
152,2,2,2,1,10,0,9,0,1,0,0,3,3,3,3,3,0,0,0,3,89,10,47,21,19,32,22,30,16,14,4,4,4,1,2,0.68,7,7,7,3,1,3,10,1,6
153,6,6,7,2,33,0,26,5,2,3,0,4,4,1,2,4,0,2,0,2,171,10,121,37,82,40,62,91,35,56,13,13,14,6,3,0.33,26,26,31,9,0,1,7,1,3
154,1,1,1,1,6,0,4,2,2,0,1,6,6,6,2,6,2,0,0,4,83,10,39,18,14,34,16,24,15,9,2,2,2,1,1,0.87,7,7,8,6,0,1,15,1,7
155,4,2,4,2,18,0,13,4,1,2,1,7,7,5,2,7,0,1,0,6,169,14,106,23,74,53,57,73,22,51,26,11,27,14,3,0.5,32,17,33,20,1,1,8,1,5
156,4,4,4,2,24,0,16,7,1,2,1,10,10,8,4,10,0,7,0,3,290,17,184,52,112,89,78,127,51,76,23,23,29,15,7,0.48,43,43,49,28,3,7,15,3,15
157,1,1,1,1,9,0,6,2,7,3,5,97,97,94,29,97,3,14,4,76,1263,133,802,326,394,331,342,516,238,278,8,8,9,4,3,0.41,166,166,170,102,0,19,44,1,32
158,1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,1,0,0,1,38,6,15,10,2,17,7,10,8,2,1,1,1,1,0,1.13,2,2,2,2,1,1,2,7,2
159,2,2,2,1,14,0,12,1,5,5,3,10,11,6,8,11,3,2,0,6,293,29,173,61,103,92,78,109,51,58,7,7,8,4,2,0.53,24,24,25,13,1,2,12,1,11
160,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,2,81,5,15,14,0,61,9,10,10,0,0,0,0,0,0,4.07,0,0,0,0,0,1,4,7,3
161,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,40,6,10,9,0,24,6,7,7,0,0,0,0,0,0,2.4,0,0,0,0,0,0,1,1,1
162,1,1,1,1,9,0,3,5,1,0,1,2,2,2,0,2,0,0,0,2,52,4,16,10,4,32,7,10,8,2,2,2,2,1,0,2,3,3,3,2,0,0,5,1,1
163,1,1,1,1,3,0,3,0,1,0,1,1,1,1,0,1,0,0,0,1,32,3,8,5,2,21,4,6,5,1,1,1,1,1,0,2.62,1,1,1,1,0,1,2,5,2
164,2,2,2,1,15,0,9,5,3,2,2,27,27,25,14,27,3,5,0,19,549,50,307,118,167,195,144,208,93,115,11,11,13,4,5,0.64,58,58,61,36,3,6,28,1,18
165,1,1,1,1,8,0,6,1,1,0,2,13,13,13,0,13,0,0,0,13,167,20,110,50,49,40,45,68,34,34,8,8,10,1,3,0.36,22,22,24,13,1,4,15,1,11
166,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,46,4,20,19,10,22,13,14,14,0,0,0,0,0,0,1.1,0,0,0,0,0,0,5,1,1
167,1,1,1,1,13,0,5,7,1,0,0,6,6,6,1,6,0,0,0,6,121,10,46,25,13,65,14,22,13,9,2,2,2,1,1,1.41,7,7,7,6,3,3,11,1,10
168,1,1,1,1,4,0,3,1,1,0,0,3,3,3,0,3,0,0,0,3,41,5,15,8,3,21,6,10,7,3,1,1,1,1,0,1.4,3,3,3,3,0,0,1,1,5
169,1,1,1,1,7,0,7,0,1,3,1,13,13,10,3,13,0,0,0,13,170,21,122,51,59,27,56,77,38,39,6,5,9,5,2,0.22,21,20,24,19,0,1,11,1,5
